NR_solar_pv,NER_solar_pv,ER_solar_pv,WR_solar_pv,SR_solar_pv,NR_onshore_wind,NER_onshore_wind,ER_onshore_wind,WR_onshore_wind,SR_onshore_wind
0.725233531,0.434805188,0.560503147,0.540685957,0.54165551,0.014184862,0,0.104717307,1.39E-05,7.35E-06
0.756899066,0.429373165,0.550105804,0.551912019,0.541526563,0.119333498,0,0.071474724,0.012485531,0
0.74096579,0.392086579,0.504116346,0.52513961,0.503830855,0.19053027,1.39E-05,0.008239744,0.009501642,0
0.67887097,0.319812186,0.424875087,0.46760344,0.432579925,0.047565356,0.012485531,7.35E-06,0.014184862,0
0.570235264,0.221984813,0.322115372,0.384929871,0.332956098,0.05569284,0.009501642,0,0.119333498,1.39E-05
0.416920384,0.12148518,0.198185993,0.28015749,0.21481898,0.041210167,0.014184862,0,0.19053027,0.012485531
0.221637744,0.037536667,0.076320581,0.154844094,0.099509431,0.354351372,0.119333498,0,0.047565356,0.009501642
0.057293657,0.001276633,0.011554049,0.046888747,0.023984818,0.159613147,0.19053027,1.39E-05,0.05569284,0.014184862
3.41114E-05,0,0,0.002993463,5.33106E-06,0.249115467,0.047565356,0.012485531,0.041210167,0.119333498
0,0,0,0,0,0.285684437,0.05569284,0.009501642,0.354351372,0.19053027
0,0,0,0,0,0.087608792,0.041210167,0.014184862,0.159613147,0.047565356
0,0,0,0,0,0.121226177,0.354351372,0.119333498,0.249115467,0.05569284
0,0,0,0,0,0.363875806,0.159613147,0.19053027,0.285684437,0.041210167
0,0,0,0,0,0.4204216,0.249115467,0.047565356,0.087608792,0.354351372
0,0,0,0,0,0.378963947,0.285684437,0.05569284,0.121226177,0.159613147
0,0,0,0,0,0.406331927,0.087608792,0.041210167,0.363875806,0.249115467
0,0,0,0,0,0.693407893,0.121226177,0.354351372,0.4204216,0.285684437
0,0,0,0,0,0.680017531,0.363875806,0.159613147,0.378963947,0.087608792
0,0.018367976,0.008699189,6.97174E-07,0,0.912377775,0.4204216,0.249115467,0.406331927,0.121226177
0.028168545,0.073878282,0.057796778,0.013549298,0.019176917,0.675263762,0.378963947,0.285684437,0.693407893,0.363875806
0.160302325,0.162886631,0.158517318,0.070179459,0.097453136,0.711840212,0.406331927,0.087608792,0.680017531,0.4204216
0.362082816,0.264600588,0.276008548,0.1649287,0.226656626,0.61278379,0.693407893,0.121226177,0.912377775,0.378963947
0.530113946,0.345009389,0.359633278,0.24537725,0.344153534,0.559436798,0.680017531,0.363875806,0.675263762,0.406331927
0.648287274,0.395807962,0.406551005,0.303188768,0.423652467,0.722519279,0.912377775,0.4204216,0.711840212,0.693407893
0.725233531,0.421341656,0.431033394,0.349695235,0.467690279,0.511611402,0.675263762,0.378963947,0.61278379,0.680017531
0.756899066,0.413537762,0.426120426,0.369299561,0.470649699,0.478147358,0.711840212,0.406331927,0.559436798,0.912377775
0.74096579,0.372044019,0.392856392,0.356433124,0.436196213,0.621359408,0.61278379,0.693407893,0.722519279,0.675263762
0.67887097,0.301515608,0.327540149,0.315890947,0.37098972,0.271505713,0.559436798,0.680017531,0.511611402,0.711840212
0.570235264,0.211032957,0.243267778,0.25738533,0.283949661,0.136628702,0.722519279,0.912377775,0.478147358,0.61278379
0.416920384,0.114473305,0.149093864,0.181499574,0.181293397,2.23E-05,0.511611402,0.675263762,0.621359408,0.559436798
0.221637744,0.03487298,0.060032846,0.094245247,0.082196902,0.000521008,0.478147358,0.711840212,0.271505713,0.722519279
0.057293657,0.001742103,0.010929424,0.026673526,0.019225853,0.207811773,0.621359408,0.61278379,0.136628702,0.511611402
3.41114E-05,0,0,0.001714032,4.95409E-06,0.339919329,0.271505713,0.559436798,2.23E-05,0.478147358
0,0,0,0,0,0.437801093,0.136628702,0.722519279,0.000521008,0.621359408
0,0,0,0,0,0.333993256,2.23E-05,0.511611402,0.207811773,0.271505713
0,0,0,0,0,0.161500841,0.000521008,0.478147358,0.339919329,0.136628702
0,0,0,0,0,0.08829625,0.207811773,0.621359408,0.437801093,2.23E-05
0,0,0,0,0,0.220195055,0.339919329,0.271505713,0.333993256,0.000521008
0,0,0,0,0,0.172396615,0.437801093,0.136628702,0.161500841,0.207811773
0,0,0,0,0,0.12225575,0.333993256,2.23E-05,0.08829625,0.339919329
0,0,0,0,0,0.613420427,0.161500841,0.000521008,0.220195055,0.437801093
0,0,0,0,0,0.661406875,0.08829625,0.207811773,0.172396615,0.333993256
0,0.021596612,0.001614276,0,0,0.234022364,0.220195055,0.339919329,0.12225575,0.161500841
0.028168545,0.096107401,0.054766203,0.009289247,0.0177531,0.103758812,0.172396615,0.437801093,0.613420427,0.08829625
0.160302325,0.208913968,0.182334557,0.072100959,0.099663088,0.531124353,0.12225575,0.333993256,0.661406875,0.220195055
0.362082816,0.322561179,0.32461304,0.190405276,0.239711236,0.79294759,0.613420427,0.161500841,0.234022364,0.172396615
0.530113946,0.412043789,0.422807408,0.277139654,0.360126451,0.733684421,0.661406875,0.08829625,0.103758812,0.12225575
0.648287274,0.468468826,0.475910669,0.331102721,0.435836919,0.750452161,0.234022364,0.220195055,0.531124353,0.613420427
0.725233531,0.49205162,0.504584821,0.378329198,0.478373291,0.651688874,0.103758812,0.172396615,0.79294759,0.661406875
0.756899066,0.484090573,0.497714406,0.400660292,0.484508526,0.486561388,0.531124353,0.12225575,0.733684421,0.234022364
0.74096579,0.436573502,0.453280358,0.392230459,0.449445168,0.486710966,0.79294759,0.613420427,0.750452161,0.103758812
0.67887097,0.351093142,0.376573745,0.350881023,0.378401934,0.400576115,0.733684421,0.661406875,0.651688874,0.531124353
0.570235264,0.241245504,0.274951864,0.284926348,0.285959871,0.24932152,0.750452161,0.234022364,0.486561388,0.79294759
0.416920384,0.123367517,0.158785041,0.199204372,0.176977658,0.13982217,0.651688874,0.103758812,0.486710966,0.733684421
0.221637744,0.033417793,0.053587996,0.107543947,0.074270379,0.252622604,0.486561388,0.531124353,0.400576115,0.750452161
0.057293657,0.000154151,0.004798177,0.031123546,0.014648873,0.292977631,0.486710966,0.79294759,0.24932152,0.651688874
3.41114E-05,0,0,0.000395911,0,0.271639407,0.400576115,0.733684421,0.13982217,0.486561388
0,0,0,0,0,0.096954748,0.24932152,0.750452161,0.252622604,0.486710966
0,0,0,0,0,0.085644051,0.13982217,0.651688874,0.292977631,0.400576115
0,0,0,0,0,0.132925838,0.252622604,0.486561388,0.271639407,0.24932152
0,0,0,0,0,0.170157641,0.292977631,0.486710966,0.096954748,0.13982217
0,0,0,0,0,0.157312199,0.271639407,0.400576115,0.085644051,0.252622604
0,0,0,0,0,0.1129352,0.096954748,0.24932152,0.132925838,0.292977631
0,0,0,0,0,0.080922805,0.085644051,0.13982217,0.170157641,0.271639407
0,0,0,0,0,0.009407829,0.132925838,0.252622604,0.157312199,0.096954748
0,0,0,0,0,0.004207884,0.170157641,0.292977631,0.1129352,0.085644051
0,0.018129165,9.97578E-06,0,0,0.001620191,0.157312199,0.271639407,0.080922805,0.132925838
0.028168545,0.098892003,0.065960248,0.010365576,0.024634202,0.019495428,0.1129352,0.096954748,0.009407829,0.170157641
0.160302325,0.224293789,0.221993233,0.10412263,0.1388315,0.150224701,0.080922805,0.085644051,0.004207884,0.157312199
0.362082816,0.335391152,0.379960332,0.278629414,0.316784795,0.319878668,0.009407829,0.132925838,0.001620191,0.1129352
0.530113946,0.404257016,0.473395401,0.407806705,0.455255007,0.628166378,0.004207884,0.170157641,0.019495428,0.080922805
0.648287274,0.44592744,0.519037537,0.480577685,0.539025892,0.693327785,0.001620191,0.157312199,0.150224701,0.009407829
0.725233531,0.46954489,0.53764809,0.525078266,0.580651139,0.810688376,0.019495428,0.1129352,0.319878668,0.004207884
0.756899066,0.458529972,0.520718864,0.530232129,0.575155643,0.895314872,0.150224701,0.080922805,0.628166378,0.001620191
0.74096579,0.405668318,0.467542763,0.502002626,0.526155639,0.86654073,0.319878668,0.009407829,0.693327785,0.019495428
0.67887097,0.308281378,0.379580114,0.437831578,0.438464912,0.78773278,0.628166378,0.004207884,0.810688376,0.150224701
0.570235264,0.191771429,0.266716478,0.351699874,0.328380989,0.924003243,0.693327785,0.001620191,0.895314872,0.319878668
0.416920384,0.078755196,0.138112833,0.239025677,0.197238204,0.990432084,0.810688376,0.019495428,0.86654073,0.628166378
0.221637744,0.012112534,0.036178216,0.10842361,0.070617725,0.985242248,0.895314872,0.150224701,0.78773278,0.693327785
0.057293657,0,0.000114229,0.022472359,0.00858835,0.999417424,0.86654073,0.319878668,0.924003243,0.810688376
3.41114E-05,0,0,7.08008E-07,0,1,0.78773278,0.628166378,0.990432084,0.895314872
0,0,0,0,0,1,0.924003243,0.693327785,0.985242248,0.86654073
0,0,0,0,0,1,0.990432084,0.810688376,0.999417424,0.78773278
0,0,0,0,0,1,0.985242248,0.895314872,1,0.924003243
0,0,0,0,0,1,0.999417424,0.86654073,1,0.990432084
0,0,0,0,0,1,1,0.78773278,1,0.985242248
0,0,0,0,0,0.985692322,1,0.924003243,1,0.999417424
0,0,0,0,0,0.941182435,1,0.990432084,1,1
0,0,0,0,0,0.980075657,1,0.985242248,1,1
0,0,0,0,0,0.993839562,1,0.999417424,0.985692322,1
0,0.005753611,0,0,0,0.966479957,1,1,0.941182435,1
0.028168545,0.112826529,0.077506826,0.008339044,0.02556177,0.997629941,0.985692322,1,0.980075657,1
0.160302325,0.29605062,0.25839701,0.125738749,0.156097684,0.955581605,0.941182435,1,0.993839562,1
0.362082816,0.43061533,0.432675956,0.342778783,0.353591363,0.972986162,0.980075657,1,0.966479957,0.985692322
0.530113946,0.499194474,0.533182454,0.516879638,0.499175391,0.982450366,0.993839562,1,0.997629941,0.941182435
0.648287274,0.533077332,0.582899802,0.62658799,0.586025609,0.999181509,0.966479957,1,0.955581605,0.980075657
0.725233531,0.549128151,0.605466964,0.682536924,0.629005684,1,0.997629941,0.985692322,0.972986162,0.993839562
0.756899066,0.52604716,0.588487885,0.686536735,0.620883644,0.996199787,0.955581605,0.941182435,0.982450366,0.966479957
0.74096579,0.463501501,0.526844348,0.647163858,0.566066032,1,0.972986162,0.980075657,0.999181509,0.997629941
0.67887097,0.357537248,0.425540756,0.565915282,0.477118589,0.980571449,0.982450366,0.993839562,1,0.955581605
0.570235264,0.213653945,0.283684551,0.442333116,0.355129183,1,0.999181509,0.966479957,0.996199787,0.972986162
0.416920384,0.067541782,0.112683202,0.276098901,0.203556536,0.997454047,1,0.997629941,1,0.982450366
0.221637744,0.000363079,0.012219102,0.097498627,0.062029891,0.734991491,0.996199787,0.955581605,0.980571449,0.999181509
0.057293657,0,0,0.005894177,0.000766355,0.5955621,1,0.972986162,1,1
3.41114E-05,0,0,0,0,0.242826775,0.980571449,0.982450366,0.997454047,0.996199787
0,0,0,0,0,0.03796494,1,0.999181509,0.734991491,1
0,0,0,0,0,0.090820193,0.997454047,1,0.5955621,0.980571449
0,0,0,0,0,0.388701856,0.734991491,0.996199787,0.242826775,1
0,0,0,0,0,0.776218772,0.5955621,1,0.03796494,0.997454047
0,0,0,0,0,0.929636121,0.242826775,0.980571449,0.090820193,0.734991491
0,0,0,0,0,0.979400814,0.03796494,1,0.388701856,0.5955621
0,0,0,0,0,0.886533201,0.090820193,0.997454047,0.776218772,0.242826775
0,0,0,0,0,0.975051701,0.388701856,0.734991491,0.929636121,0.03796494
0,0,0,0,0,0.962889194,0.776218772,0.5955621,0.979400814,0.090820193
0,0,0,0,0,0.994308054,0.929636121,0.242826775,0.886533201,0.388701856
0.028168545,0.109948012,0.051050887,0.001096135,0.008493476,1,0.979400814,0.03796494,0.975051701,0.776218772
0.160302325,0.328276278,0.221020596,0.107148217,0.147571789,1,0.886533201,0.090820193,0.962889194,0.929636121
0.362082816,0.500389856,0.4235184,0.329040347,0.380535076,1,0.975051701,0.388701856,0.994308054,0.979400814
0.530113946,0.582692407,0.553563866,0.517244325,0.530433368,1,0.962889194,0.776218772,1,0.886533201
0.648287274,0.619939029,0.625051986,0.630445419,0.610164795,0.997083902,0.994308054,0.929636121,1,0.975051701
0.725233531,0.636590034,0.650565976,0.687481075,0.649094112,0.936557472,1,0.979400814,1,0.962889194
0.756899066,0.608664542,0.631141084,0.695377762,0.640143269,0.648079991,1,0.886533201,1,0.994308054
0.74096579,0.533595096,0.566111088,0.661083169,0.589878402,0.575213313,1,0.975051701,0.997083902,1
0.67887097,0.406246521,0.444986446,0.581190504,0.502673365,0.324579209,1,0.962889194,0.936557472,1
0.570235264,0.214778245,0.268523736,0.450220806,0.376077865,0.403110504,0.997083902,0.994308054,0.648079991,1
0.416920384,0.0507441,0.084389002,0.265459406,0.21685208,0.738659501,0.936557472,1,0.575213313,1
0.221637744,0,0.000352542,0.079720202,0.065806525,0.821796894,0.648079991,1,0.324579209,0.997083902
0.057293657,0,0,0.000288221,0,0.786139071,0.575213313,1,0.403110504,0.936557472
3.41114E-05,0,0,0,0,0.893895745,0.324579209,1,0.738659501,0.648079991
0,0,0,0,0,0.787274539,0.403110504,0.997083902,0.821796894,0.575213313
0,0,0,0,0,0.398638457,0.738659501,0.936557472,0.786139071,0.324579209
0,0,0,0,0,0.214873984,0.821796894,0.648079991,0.893895745,0.403110504
0,0,0,0,0,0.042057011,0.786139071,0.575213313,0.787274539,0.738659501
0,0,0,0,0,0.011415927,0.893895745,0.324579209,0.398638457,0.821796894
0,0,0,0,0,0.091616571,0.787274539,0.403110504,0.214873984,0.786139071
0,0,0,0,0,0.028628357,0.398638457,0.738659501,0.042057011,0.893895745
0,0,0,0,0,0.008147781,0.214873984,0.821796894,0.011415927,0.787274539
0,0,0,0,0,0.001728845,0.042057011,0.786139071,0.091616571,0.398638457
0,0,0,0,0,0.000489691,0.011415927,0.893895745,0.028628357,0.214873984
0.028168545,0.064766638,0.004242237,0,0.00006223,0,0.091616571,0.787274539,0.008147781,0.042057011
0.160302325,0.255268649,0.135981336,0.055830753,0.108882234,0.106977865,0.028628357,0.398638457,0.001728845,0.011415927
0.362082816,0.453660127,0.354738922,0.244582415,0.329000576,0.0242454,0.008147781,0.214873984,0.000489691,0.091616571
0.530113946,0.542779921,0.46872776,0.450991233,0.488560151,0.081125595,0.001728845,0.042057011,0,0.028628357
0.648287274,0.584379829,0.526999394,0.572971741,0.575258615,0.053096838,0.000489691,0.011415927,0.106977865,0.008147781
0.725233531,0.610835519,0.57363402,0.641610296,0.625140117,0.056380223,0,0.091616571,0.0242454,0.001728845
0.756899066,0.591498424,0.575769929,0.660908146,0.627792799,0.069894731,0.106977865,0.028628357,0.081125595,0.000489691
0.74096579,0.522767137,0.528135535,0.637427114,0.588121505,0.197658047,0.0242454,0.008147781,0.053096838,0
0.67887097,0.398029936,0.418195272,0.566945239,0.507992297,0.243601352,0.081125595,0.001728845,0.056380223,0.106977865
0.570235264,0.214457839,0.262842486,0.445826035,0.38945216,0.174287289,0.053096838,0.000489691,0.069894731,0.0242454
0.416920384,0.053774111,0.090474622,0.27544807,0.242685424,0.164340287,0.056380223,0,0.197658047,0.081125595
0.221637744,0,0.001099239,0.091087146,0.082892423,0.293076575,0.069894731,0.106977865,0.243601352,0.053096838
0.057293657,0,0,0.001916967,0.000256649,0.101459831,0.197658047,0.0242454,0.174287289,0.056380223
3.41114E-05,0,0,0,0,0.249035716,0.243601352,0.081125595,0.164340287,0.069894731
0,0,0,0,0,0.486195683,0.174287289,0.053096838,0.293076575,0.197658047
0,0,0,0,0,0.169421896,0.164340287,0.056380223,0.101459831,0.243601352
0,0,0,0,0,0.009011528,0.293076575,0.069894731,0.249035716,0.174287289
0,0,0,0,0,0.001333811,0.101459831,0.197658047,0.486195683,0.164340287
0,0,0,0,0,0.000317352,0.249035716,0.243601352,0.169421896,0.293076575
0,0,0,0,0,0.036272675,0.486195683,0.174287289,0.009011528,0.101459831
0,0,0,0,0,0.025158998,0.169421896,0.164340287,0.001333811,0.249035716
0,0,0,0,0,0.001915023,0.009011528,0.293076575,0.000317352,0.486195683
0,0,0,0,0,0.004838473,0.001333811,0.101459831,0.036272675,0.169421896
0,0,0,0,0,0.002978894,0.000317352,0.249035716,0.025158998,0.009011528
0.028168545,0.0412833,3.87821E-07,0,0,0.002749893,0.036272675,0.486195683,0.001915023,0.001333811
0.160302325,0.21719522,0.123562505,0.036124838,0.099302754,0.001096892,0.025158998,0.169421896,0.004838473,0.000317352
0.362082816,0.437239152,0.350346208,0.227561325,0.322716078,0.00047768,0.001915023,0.009011528,0.002978894,0.036272675
0.530113946,0.555174385,0.470659642,0.474633847,0.515044317,0.000743314,0.004838473,0.001333811,0.002749893,0.025158998
0.648287274,0.618641955,0.530772992,0.621990347,0.630605142,0.0015621,0.002978894,0.000317352,0.001096892,0.001915023
0.725233531,0.654165025,0.593863891,0.703798963,0.697638048,0.00100724,0.002749893,0.036272675,0.00047768,0.004838473
0.756899066,0.644009549,0.61795828,0.73605817,0.716580655,0.029870097,0.001096892,0.025158998,0.000743314,0.002978894
0.74096579,0.584443909,0.591373309,0.727632665,0.694481821,0.207876697,0.00047768,0.001915023,0.0015621,0.002749893
0.67887097,0.461943299,0.497196321,0.67469884,0.629024793,0.370250285,0.000743314,0.004838473,0.00100724,0.001096892
0.570235264,0.279176191,0.34426557,0.57147126,0.517746087,0.510409713,0.0015621,0.002978894,0.029870097,0.00047768
0.416920384,0.087129579,0.143554844,0.40257636,0.350324394,0.496798247,0.00100724,0.002749893,0.207876697,0.000743314
0.221637744,9.21049E-05,0.016104115,0.167484634,0.13445333,0.597496986,0.029870097,0.001096892,0.370250285,0.0015621
0.057293657,0,0,0.018261165,0.009415295,0.442481995,0.207876697,0.00047768,0.510409713,0.00100724
3.41114E-05,0,0,0,0,0.319852293,0.370250285,0.000743314,0.496798247,0.029870097
0,0,0,0,0,0.265951574,0.510409713,0.0015621,0.597496986,0.207876697
0,0,0,0,0,0.246795446,0.496798247,0.00100724,0.442481995,0.370250285
0,0,0,0,0,0.225861371,0.597496986,0.029870097,0.319852293,0.510409713
0,0,0,0,0,0.234784558,0.442481995,0.207876697,0.265951574,0.496798247
0,0,0,0,0,0.100260928,0.319852293,0.370250285,0.246795446,0.597496986
0,0,0,0,0,0.05188882,0.265951574,0.510409713,0.225861371,0.442481995
0,0,0,0,0,0.044131674,0.246795446,0.496798247,0.234784558,0.319852293
0,0,0,0,0,0.004188695,0.225861371,0.597496986,0.100260928,0.265951574
0,0,0,0,0,0.00055478,0.234784558,0.442481995,0.05188882,0.246795446
0,0,0,0,0,0.084299549,0.100260928,0.319852293,0.044131674,0.225861371
0.028168545,0.06350896,0.008823963,0,8.97956E-06,0.005396586,0.05188882,0.265951574,0.004188695,0.234784558
0.160302325,0.226344513,0.148806513,0.059198695,0.107371269,0.011789078,0.044131674,0.246795446,0.00055478,0.100260928
0.362082816,0.399621076,0.382050465,0.260889475,0.345519128,0.04832131,0.004188695,0.225861371,0.084299549,0.05188882
0.530113946,0.506024334,0.537776593,0.494000346,0.549781914,0.016470706,0.00055478,0.234784558,0.005396586,0.044131674
0.648287274,0.564421175,0.630873886,0.640014732,0.672936237,0.023280129,0.084299549,0.100260928,0.011789078,0.004188695
0.725233531,0.593604255,0.68064409,0.724162328,0.747078476,0.135175705,0.005396586,0.05188882,0.04832131,0.00055478
0.756899066,0.587792531,0.687478942,0.760361472,0.773695645,0.201039851,0.011789078,0.044131674,0.016470706,0.084299549
0.74096579,0.535570515,0.650252901,0.753486574,0.755049595,0.256816059,0.04832131,0.004188695,0.023280129,0.005396586
0.67887097,0.420190117,0.557936247,0.702994787,0.691801778,0.146238342,0.016470706,0.00055478,0.135175705,0.011789078
0.570235264,0.261012072,0.410027556,0.607318086,0.585818496,0.46337235,0.023280129,0.084299549,0.201039851,0.04832131
0.416920384,0.091215323,0.208916103,0.450924309,0.423246743,0.403598249,0.135175705,0.005396586,0.256816059,0.016470706
0.221637744,0.004193493,0.048571953,0.221824347,0.193411402,0.339757085,0.201039851,0.011789078,0.146238342,0.023280129
0.057293657,0,0,0.044805602,0.03130264,0.370321482,0.256816059,0.04832131,0.46337235,0.135175705
3.41114E-05,0,0,0,0,0.465583175,0.146238342,0.016470706,0.403598249,0.201039851
0,0,0,0,0,0.707297444,0.46337235,0.023280129,0.339757085,0.256816059
0,0,0,0,0,0.895804107,0.403598249,0.135175705,0.370321482,0.146238342
0,0,0,0,0,0.819945991,0.339757085,0.201039851,0.465583175,0.46337235
0,0,0,0,0,0.610500693,0.370321482,0.256816059,0.707297444,0.403598249
0,0,0,0,0,0.34757489,0.465583175,0.146238342,0.895804107,0.339757085
0,0,0,0,0,0.285657108,0.707297444,0.46337235,0.819945991,0.370321482
0,0,0,0,0,0.317218393,0.895804107,0.403598249,0.610500693,0.465583175
0,0,0,0,0,0.254971772,0.819945991,0.339757085,0.34757489,0.707297444
0,0,0,0,0,0.306124657,0.610500693,0.370321482,0.285657108,0.895804107
0,0.002818922,0,0,0,0.72285372,0.34757489,0.465583175,0.317218393,0.819945991
0.028168545,0.097517573,0.064778894,0.003188397,0.006130837,0.749075055,0.285657108,0.707297444,0.254971772,0.610500693
0.160302325,0.274908586,0.24802122,0.109267752,0.140814396,0.766450584,0.317218393,0.895804107,0.306124657,0.34757489
0.362082816,0.421797906,0.453188661,0.338044572,0.385471322,0.583024323,0.254971772,0.819945991,0.72285372,0.285657108
0.530113946,0.509333356,0.591517346,0.544852225,0.569509923,0.89966023,0.306124657,0.610500693,0.749075055,0.317218393
0.648287274,0.559454539,0.678417539,0.678220947,0.684429851,0.768344879,0.72285372,0.34757489,0.766450584,0.254971772
0.725233531,0.584622242,0.722725413,0.757915152,0.751421627,0.941289306,0.749075055,0.285657108,0.583024323,0.306124657
0.756899066,0.574000643,0.726041432,0.791492929,0.768361416,0.691129565,0.766450584,0.317218393,0.89966023,0.72285372
0.74096579,0.51615533,0.68809343,0.782322524,0.738304208,0.369385242,0.583024323,0.254971772,0.768344879,0.749075055
0.67887097,0.407322889,0.597813196,0.728302747,0.665766586,0.543988705,0.89966023,0.306124657,0.941289306,0.766450584
0.570235264,0.260508761,0.456730347,0.62888002,0.553962919,0.627581239,0.768344879,0.72285372,0.691129565,0.583024323
0.416920384,0.102553694,0.26401039,0.473381589,0.390631997,0.891589403,0.941289306,0.749075055,0.369385242,0.89966023
0.221637744,0.014300045,0.077175757,0.250336495,0.177615609,0.663651288,0.691129565,0.766450584,0.543988705,0.768344879
0.057293657,0,1.34011E-05,0.060944371,0.030836673,0.636843503,0.369385242,0.583024323,0.627581239,0.941289306
3.41114E-05,0,0,1.38311E-06,0,0.916098177,0.543988705,0.89966023,0.891589403,0.691129565
0,0,0,0,0,0.838043511,0.627581239,0.768344879,0.663651288,0.369385242
0,0,0,0,0,0.755483866,0.891589403,0.941289306,0.636843503,0.543988705
0,0,0,0,0,0.694692194,0.663651288,0.691129565,0.916098177,0.627581239
0,0,0,0,0,0.644259989,0.636843503,0.369385242,0.838043511,0.891589403
0,0,0,0,0,0.696441293,0.916098177,0.543988705,0.755483866,0.663651288
0,0,0,0,0,0.356852591,0.838043511,0.627581239,0.694692194,0.636843503
0,0,0,0,0,0.251459301,0.755483866,0.891589403,0.644259989,0.916098177
0,0,0,0,0,0.172121212,0.694692194,0.663651288,0.696441293,0.838043511
0,0,0,0,0,0.189258426,0.644259989,0.636843503,0.356852591,0.755483866
0,0.037532443,0.003868023,0,0,0.340059042,0.696441293,0.916098177,0.251459301,0.694692194
0.028168545,0.140088176,0.101290592,0.025073524,0.041892604,0.241040498,0.356852591,0.838043511,0.172121212,0.644259989
0.160302325,0.26583767,0.294546236,0.167213774,0.197856604,0.19764173,0.251459301,0.755483866,0.189258426,0.696441293
0.362082816,0.377160786,0.469067997,0.390428629,0.408958317,0.407617241,0.172121212,0.694692194,0.340059042,0.356852591
0.530113946,0.447654768,0.578649811,0.568145263,0.567525801,0.384550184,0.189258426,0.644259989,0.241040498,0.251459301
0.648287274,0.48532939,0.644331343,0.68711925,0.67165112,0.455034077,0.340059042,0.696441293,0.19764173,0.172121212
0.725233531,0.506184212,0.685036796,0.758916818,0.73352516,0.515170276,0.241040498,0.356852591,0.407617241,0.189258426
0.756899066,0.498039613,0.683616935,0.783747726,0.745181335,0.38820073,0.19764173,0.251459301,0.384550184,0.340059042
0.74096579,0.446905322,0.634604094,0.762441927,0.702036772,0.628327966,0.407617241,0.172121212,0.455034077,0.241040498
0.67887097,0.35310421,0.539979251,0.698253468,0.612361932,0.8641752,0.384550184,0.189258426,0.515170276,0.19764173
0.570235264,0.230271213,0.40483065,0.596198017,0.487108263,0.666926622,0.455034077,0.340059042,0.38820073,0.407617241
0.416920384,0.103127727,0.236368341,0.450350691,0.326528888,0.66224283,0.515170276,0.241040498,0.628327966,0.384550184
0.221637744,0.022464273,0.074067777,0.250833166,0.143563538,0.682783544,0.38820073,0.19764173,0.8641752,0.455034077
0.057293657,0,0.000948928,0.068891904,0.025041943,0.658913016,0.628327966,0.407617241,0.666926622,0.515170276
3.41114E-05,0,0,0.000116228,0,0.693691909,0.8641752,0.384550184,0.66224283,0.38820073
0,0,0,0,0,0.714291751,0.666926622,0.455034077,0.682783544,0.628327966
0,0,0,0,0,0.787061214,0.66224283,0.515170276,0.658913016,0.8641752
0,0,0,0,0,0.648082256,0.682783544,0.38820073,0.693691909,0.666926622
0,0,0,0,0,0.480793148,0.658913016,0.628327966,0.714291751,0.66224283
0,0,0,0,0,0.51872462,0.693691909,0.8641752,0.787061214,0.682783544
0,0,0,0,0,0.532529056,0.714291751,0.666926622,0.648082256,0.658913016
0,0,0,0,0,0.403577,0.787061214,0.66224283,0.480793148,0.693691909
0,0,0,0,0,0.288212121,0.648082256,0.682783544,0.51872462,0.714291751
0,1.48304E-05,0,0,0,0.155730009,0.480793148,0.658913016,0.532529056,0.787061214
0,0.041901765,0.031332117,4.61733E-05,0,0.248360261,0.51872462,0.693691909,0.403577,0.648082256
0.028168545,0.137421175,0.139127236,0.051132897,0.047171215,0.136244684,0.532529056,0.714291751,0.288212121,0.480793148
0.160302325,0.242002969,0.297028066,0.201223075,0.187775675,0.152369171,0.403577,0.787061214,0.155730009,0.51872462
0.362082816,0.338567293,0.445079902,0.390759057,0.367188644,0.15664646,0.288212121,0.648082256,0.248360261,0.532529056
0.530113946,0.401563541,0.543373462,0.542294478,0.510468614,0.109205045,0.155730009,0.480793148,0.136244684,0.403577
0.648287274,0.436941314,0.603885151,0.648332113,0.608344035,0.124641761,0.248360261,0.51872462,0.152369171,0.288212121
0.725233531,0.462796942,0.640312384,0.716780582,0.666862404,0.099795096,0.136244684,0.532529056,0.15664646,0.155730009
0.756899066,0.459183438,0.637826805,0.738765045,0.676640003,0.24032332,0.152369171,0.403577,0.109205045,0.248360261
0.74096579,0.413408086,0.591346389,0.712781336,0.63468312,0.626431525,0.15664646,0.288212121,0.124641761,0.136244684
0.67887097,0.329442766,0.502125418,0.645864238,0.547155048,0.381871194,0.109205045,0.155730009,0.099795096,0.152369171
0.570235264,0.222679736,0.380468501,0.546613672,0.426888148,0.455129683,0.124641761,0.248360261,0.24032332,0.15664646
0.416920384,0.114757868,0.228503579,0.412264722,0.281131836,0.775627553,0.099795096,0.136244684,0.626431525,0.109205045
0.221637744,0.032010288,0.078080236,0.237827855,0.125623376,0.841572523,0.24032332,0.152369171,0.381871194,0.124641761
0.057293657,0.000034643,0.005393065,0.072066607,0.024670557,0.714044333,0.626431525,0.15664646,0.455129683,0.099795096
3.41114E-05,0,0,0.001617507,0,0.465495348,0.381871194,0.109205045,0.775627553,0.24032332
0,0,0,0,0,0.395678699,0.455129683,0.124641761,0.841572523,0.626431525
0,0,0,0,0,0.505203664,0.775627553,0.099795096,0.714044333,0.381871194
0,0,0,0,0,0.441453069,0.841572523,0.24032332,0.465495348,0.455129683
